truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
d	validation	deleterious	0.832	+2.024	-1.892	300	0.338	54	1.67	0.35	1	38.559	77.66	1
d	training	deleterious	1	+2.789	-0.863	270	0.678	51	0.46	0.00	0	2.238	29.67	0
d	training	deleterious	0.997	+2.033	-0.841	269		-23	0.25	0.00	0	5.277	26.37	0
d	training	neutral	0	+0.318	-2.630	250	0.740	29	0.56	0.00	2	27.662	91.94	0
d	training	deleterious	1	+3.069	-0.981	73					0	0.571	38.51	1
d	training	deleterious	1	+3.588	-1.368	79	0.389	-65	1.66	0.00	1	0.315	17.23	1
d	training	deleterious	1	+1.740	-1.013	52					0			1
d	training	deleterious	0.947	+1.345	-1.236	204					0	6.297	54.71	0
d	training	deleterious	0.997	+3.040	-2.041	109					1	1.394	85.71	1
d	training	deleterious	0.999	+1.914	-1.435	108	0.051	-29	0.56	0.00	1	2.056	62.15	0
d	training	neutral	0.099	+1.074	-1.752	96	0.822	-23	0.11	0.00	2	7.617	79.48	1
d	validation	deleterious	0.972	+1.613	-1.435	94	0.145	-113	0.91	0.00	1	4.595	68.58	1
d	training	deleterious	0.989	+3.095	-1.822	94					1	0.787	88.58	0
d	training	deleterious	1	+1.531	-1.004	504					1	1.422	6.53	1
d	training	deleterious	0.974	+1.624	-1.450	576	0.348	30	1.3	1.59	0	8.810	61.03	
d	training	deleterious	1	+2.001	-1.013	58					0			0
d	training	deleterious	1	+2.326	-1.146	58					0			0
d	training	deleterious	1	+2.837	-1.264	38					0	1.430	79.46	1
d	training	deleterious	0.997	+2.233	-1.345	37					0	2.193	62.07	1
d	training	deleterious	1	+2.728	-0.929	131					1	1.642	56.41	1
d	training	deleterious	1	+2.076	-1.210	73					2			1
d	training	deleterious	1	+2.001	-1.013	74					0			1
d	training	deleterious	1	+3.720	-1.184	74					1			1
d	training	deleterious	1	+2.863	-1.184	74					1			1
d	training	deleterious	1	+2.458	-1.009	76					0	1.181	76.84	1
d	training	deleterious	1	+2.883	-1.039	77					2			1
d	training	deleterious	1	+2.767	-2.047	74					1	1.156	63.12	1
d	training	deleterious	0.985	+1.891	-1.554	90					1	3.582	67.27	0
d	training	neutral	0.039	+0.479	-1.921	47					0	15.665	65.87	0
d	training	neutral	0	-0.168	-2.154	52					0	24.991	84.13	0
d	training	deleterious	0.999	+2.290	-1.258	52					0	3.333	48.81	0
d	training	deleterious	1	+2.964	-1.073	52					0			0
d	training	deleterious	0.941	+1.488	-1.698	52					0	5.954	65.87	1
d	training	deleterious	0.728	+1.751	-1.890	51					0	3.494	81.35	1
d	training	deleterious	1	+2.579	-0.879	51					1			1
d	training	deleterious	1	+2.283	-0.895	51					0			1
d	training	deleterious	1	+1.886	-0.979	52					0			1
d	training	deleterious	1	+2.960	-1.073	52					2			1
d	training	deleterious	1	+3.547	-1.303	52					0	0.707	65.87	1
d	training	deleterious	1	+2.324	-1.288	35	0.042	50	0.14	-0.91	0	1.971	43.95	1
d	training	deleterious	1	+3.308	-1.146	35	0.328	19	0.73	-0.21	0			1
d	training	deleterious	0.993	+1.805	-1.384	36	0.579	-51	0.46	0.52	0	1.036	48.79	1
d	validation	deleterious	1	+2.029	-1.146	36	0.520	78	0.82	0.84	1			1
d	training	deleterious	0.998	+2.381	-1.625	35	0.571	-53	1.09	2.64	0	0.648	43.95	1
d	training	neutral	0.459	+0.877	-1.808	35	1.042	23	0.11	3.20	0	4.507	55.65	1
d	training	deleterious	1	+3.720	-1.184	35	0.132	-65	1.66	0.89	1			1
d	training	deleterious	0.993	+1.833	-1.529	35		-51	0.7	-0.70	0	2.392	69.35	1
d	training	deleterious	0.987	+2.750	-2.036	35	0.691	-85	0.25	1.62	0	1.338	73.39	1
d	training	deleterious	0.595	+1.400	-1.470	35	0.175	-25	0.34	1.00	0	6.406	73.39	1
d	training	deleterious	0.994	+2.344	-1.497	20					1	1.758	55.43	0
d	training	neutral	0.176	+0.621	-1.332	22					2	14.932	55.43	0
d	training	neutral	0.189	+0.631	-1.697	259					1	14.828	79.42	1
d	training	neutral	0.001	+0.883	-2.376	257	1.017	-20	1.03	0.00	1	21.275	89.40	1
d	training	deleterious	1	+2.108	-1.224	264	0.156	54	1.73	0.00	0	1.963	38.65	1
d	validation	deleterious	0.944	+1.797	-1.452	258					0	5.239	63.79	1
d	training	deleterious	0.978	+2.956	-2.356	258					1	0.506	89.24	1
d	training	deleterious	0.994	+1.760	-1.295	263	0.724	-6	0.4	0.00	2	1.151	42.97	1
d	training	neutral	0.245	+1.613	-1.833	269	0.541	-51	0.7	0.00	0	3.332	82.48	1
d	training	neutral	0.103	+1.014	-2.174	268	0.184	19	0.73	0.49	0	23.753	52.80	0
d	training	neutral	0.313	+1.087	-1.673	249	0.075	30	1.3	0.39	1	13.753	83.94	0
d	training	deleterious	1	+4.335	-1.207	250		54	1.67	-0.02	1	0.236	50.36	0
d	training	deleterious	0.985	+2.289	-1.541	29					2	1.809	45.69	0
d	training	deleterious	1	+2.258	-1.267	31					0	1.535	52.81	1
d	training	deleterious	0.999	+2.435	-1.529	33					2	0.800	53.93	1
d	training	deleterious	1	+2.864	-1.111	28					0			1
d	training	deleterious	1	+2.001	-1.013	30					1			1
d	training	deleterious	0.998	+1.486	-1.567	231	0.081	-29	0.56	-0.64	1	11.514	61.13	1
d	training	deleterious	1	+3.205	-0.917	233	0.095	-55	1.07	-0.79	0	1.092	44.19	1
d	training	deleterious	0.997	+1.185	-1.268	233		23	0.11	-1.14	1	9.848	60.80	1
d	training	deleterious	1	+2.644	-1.106	234	0.056	23	0.25	-0.41	0	1.499	56.48	1
d	training	deleterious	1	+1.592	-0.974	232		52	0.44	-1.22	1	10.733	53.82	1
d	training	deleterious	0.995	+2.150	-2.093	234		65	1.66	-0.20	2	1.906	60.80	1
d	training	deleterious	0.67	+1.146	-2.093	234		85	0.25	-0.20	0	17.083	60.80	1
d	training	deleterious	0.818	+1.735	-1.079	219	0.425	51	0.46	-0.18	0	21.615	70.10	0
d	training	deleterious	1	+3.236	-0.741	99	0.448	-82	0.96	0.85	2			1
d	training	deleterious	0.994	+2.648	-1.325	98		24	0.52	0.07	0	1.614	87.74	1
d	training	deleterious	1	+3.500	-0.788	101	0.239	-20	1.03	-1.18	1			1
d	training	deleterious	1	+2.536	-1.427	94	0.108	-2	1.48	-1.07	0	1.469	45.94	1
d	training	deleterious	1	+3.263	-1.034	100	0.095	85	0.25	0.45	0	0.640	40.77	1
d	training	deleterious	1	+3.150	-0.750	99	0.025	50	0.14	-0.92	1			1
d	training	deleterious	1	+1.900	-1.183	149	0.008	-29	0.02	-0.38	2	2.559	71.71	1
d	training	neutral	0.008	+1.691	-1.838	13					0	3.336	93.23	0
d	training	deleterious	0.999	+2.096	-1.304	19					0			1
d	training	deleterious	0.998	+1.787	-1.398	19					1			1
d	training	deleterious	1	+2.364	-1.020	60		78	0.82	-0.60	1	1.188	42.23	1
d	training	neutral	0.121	+1.661	-2.120	54					0	4.968	92.43	0
d	training	deleterious	0.944	+1.992	-1.942	40					0	1.604	61.56	0
d	validation	deleterious	1	+2.095	-1.328	40					0	0.756	64.45	1
d	training	neutral	0.031	+0.253	-1.581	38					0	25.166	61.56	1
d	training	deleterious	0.999	+1.770	-1.200	64					0	1.937	42.48	1
d	training	deleterious	0.953	+2.941	-2.323	58					1	0.615	92.60	0
d	training	deleterious	0.971	+2.008	-1.736	51					0	1.492	87.35	0
d	training	deleterious	1	+2.903	-1.111	52					2			0
d	training	deleterious	1	+2.457	-0.760	141	0.146	-51	0.46	-1.06	0	0.804	22.54	1
d	training	deleterious	1	+2.235	-0.870	85					1			0
d	training	deleterious	1	+2.659	-0.833	101					1			1
d	training	deleterious	0.951	+2.216	-1.274	96					0	5.597	83.54	1
d	training	deleterious	1	+2.674	-0.846	60					1	1.794	27.47	0
d	training	deleterious	1	+2.764	-1.267	61					2	3.077	55.42	1
d	training	neutral	0.093	+0.056	-1.500	62					0	19.903	50.84	1
d	training	deleterious	0.973	+1.537	-1.661	62					1	4.098	67.47	1
d	training	deleterious	0.985	+1.090	-1.112	62					0	10.121	67.47	1
d	validation	deleterious	0.798	+1.452	-2.583	60					3	1.964	67.47	1
d	training	deleterious	0.999	+2.556	-1.244	60					1	4.184	67.47	1
d	training	deleterious	0.997	+3.338	-1.479	62					0	1.999	66.99	1
d	training	deleterious	1	+2.907	-1.215	62					0	1.679	42.41	1
d	training	deleterious	0.985	+1.632	-1.244	62					1	14.591	66.99	1
d	training	deleterious	0.977	+2.133	-1.376	61					0	4.579	67.47	1
d	training	deleterious	0.999	+1.597	-1.115	64					0	13.282	51.57	1
d	training	deleterious	0.997	+1.360	-0.890	64					0	8.585	39.04	1
d	validation	deleterious	1	+2.237	-0.974	64					1	2.378	37.59	1
d	training	deleterious	1	+2.963	-1.010	64					0	1.143	42.17	1
d	training	deleterious	1	+2.314	-0.981	62					3	2.825	42.17	1
d	training	deleterious	0.976	+2.465	-1.651	62					0	1.374	86.27	1
d	training	deleterious	1	+4.001	-0.838	62					0			1
d	training	deleterious	1	+2.332	-1.286	44		23	0.25	-0.22	0	1.138	77.80	1
d	training	deleterious	1	+2.352	-1.277	44		84	0.93	-0.67	0	1.818	78.29	1
d	validation	deleterious	0.997	+1.377	-1.386	65					0	1.217	30.22	0
d	training	deleterious	1	+3.494	-1.459	63					1	0.559	64.89	0
d	training	deleterious	0.998	+1.956	-1.236	65					0	3.065	61.19	1
d	training	deleterious	1	+3.583	-1.096	66					0			1
d	training	deleterious	1	+2.167	-1.369	54					0	1.383	42.80	0
d	validation	neutral	0	+0.035	-2.069	19					0	28.186	85.84	0
d	training	deleterious	0.999	+2.425	-1.415	68					2	0.404	10.46	0
d	training	deleterious	0.999	+2.722	-1.392	68					2	0.988	33.92	0
d	training	deleterious	0.995	+2.299	-1.728	86					2	1.322	49.81	0
d	training	neutral	0.442	+1.445	-1.497	93					2	26.209	55.83	0
d	training	deleterious	1	+2.857	-1.011	94					1	0.023	1.27	1
d	training	deleterious	0.996	+2.232	-1.162	92					0	1.851	75.41	1
d	training	deleterious	0.998	+1.295	-1.125	90					0	1.339	6.16	1
d	training	deleterious	0.997	+2.221	-1.349	23					3	2.171	45.86	0
d	training	deleterious	1	+2.265	-1.002	367					1			1
d	training	deleterious	1	+2.118	-1.236	367					1	0.773	17.29	1
d	training	deleterious	1	+2.113	-1.101	33	0.103	-113	0.91	0.12	1			1
d	training	deleterious	1	+2.933	-1.041	30					2	1.121	68.61	0
d	training	deleterious	0.8	+2.214	-1.760	31					2	1.828	85.06	0
d	validation	deleterious	0.996	+1.949	-1.787	33					2	1.297	54.68	0
d	training	neutral	0.073	+1.382	-1.935	161					0	8.193	88.55	0
d	training	deleterious	1	+2.662	-0.876	314	0.628	-29	0.56	0.00	1	0.669	12.57	0
d	validation	deleterious	0.983	+1.101	-1.430	326	0.535	30	1.3	0.00	1	11.067	51.40	1
d	training	deleterious	0.782	+2.077	-1.588	42					0	3.102	92.06	1
d	training	neutral	0.002	+0.513	-2.436	29					1	39.678	82.10	0
d	training	neutral	0.001	+0.128	-2.193	31					0	13.779	89.81	0
d	training	deleterious	0.876	+1.662	-1.980	226					3	1.825	67.28	1
d	training	deleterious	0.997	+1.707	-1.260	29					0			1
d	training	deleterious	1	+3.898	-1.064	88	0.248	-65	1.66	0.24	1			1
d	training	deleterious	1	+1.885	-1.088	45					1			0
d	training	neutral	0.001	+0.546	-1.684	37					0	25.472	91.93	0
d	training	deleterious	1	+2.919	-0.883	37					1	3.035	76.66	1
d	training	deleterious	1	+3.898	-1.064	37					1			1
d	validation	deleterious	0.994	+2.374	-1.334	37					0	2.855	59.94	1
d	training	deleterious	1	+2.375	-1.353	24		85	0.25	-1.02	0	1.908	28.02	1
d	validation	deleterious	0.999	+3.246	-1.387	205						0.574	63.55	0
d	training	deleterious	0.999	+3.318	-1.636	194						0.893	56.74	1
d	training	neutral	0.045	+0.936	-1.649	107					0	35.874	76.82	1
d	training	deleterious	0.979	+2.738	-0.923	179		-48	0.75	-0.17	0	4.011	91.86	0
d	training	neutral	0.003	+0.306	-2.158	164	0.406	-23	0.25	1.05	0	15.849	72.07	0
d	validation	deleterious	0.709	+1.876	-2.213	189					0	2.370	81.53	0
d	validation	deleterious	0.988	+1.999	-2.163	188					0	1.139	44.29	0
d	training	neutral	0.02	+0.121	-2.158	181					1	16.823	78.64	0
d	training	deleterious	0.995	+1.544	-1.104	202					0	7.097	43.82	0
d	validation	neutral	0.007	+0.826	-2.058	202					0	9.125	89.75	0
d	training	deleterious	0.996	+3.355	-0.923	203					0	1.636	90.92	0
d	training	deleterious	0.875	+2.039	-1.530	206					0	4.332	86.78	1
d	training	deleterious	1	+4.116	-0.862	196					0	0.382	35.21	1
d	training	deleterious	1	+2.966	-0.709	198					2			1
d	training	deleterious	1	+2.771	-1.245	66	0.058	23	0.11	-0.92	0	2.177	58.94	1
d	validation	deleterious	1	+2.966	-1.010	66	0.029	82	0.12	-0.38	0			1
d	validation	deleterious	1	+2.302	-1.535	68	0.048	23	0.25	0.33	0	0.859	50.33	1
d	training	deleterious	1	+3.046	-0.960	71	0.371	82	0.12	0.69	0			1
d	training	deleterious	1	+3.137	-0.960	71	0.324	65	1.66	1.18	2			1
d	validation	deleterious	1	+2.709	-1.002	47					2			1
d	training	deleterious	1	+2.625	-1.411	51					0	0.580	41.90	1
d	training	deleterious	0.97	+2.096	-2.063	51					0	1.371	86.70	1
d	validation	deleterious	0.675	+1.471	-2.297	50					3	2.497	86.70	1
d	training	deleterious	1	+4.221	-0.741	50					0			1
d	training	deleterious	0.977	+1.878	-1.819	53					0	2.163	81.47	1
d	training	deleterious	1	+2.551	-1.032	54					0			1
d	training	deleterious	1	+3.158	-1.868	54					1	0.607	61.80	1
d	training	deleterious	1	+2.382	-0.879	54					0			1
d	training	deleterious	1	+2.627	-1.205	49					0	2.245	32.96	1
d	training	deleterious	1	+2.869	-1.073	48					0			1
d	training	deleterious	1	+2.743	-1.196	43					0	0.815	16.92	1
d	training	deleterious	0.994	+1.924	-1.728	43					2	1.857	41.90	1
d	training	deleterious	1	+2.869	-1.073	43					0			1
d	training	deleterious	0.999	+1.697	-0.972	42					2			0
d	validation	deleterious	0.864	+1.723	-2.120	45					3	2.013	81.47	1
d	training	deleterious	0.998	+3.095	-2.120	45					1	0.541	81.47	1
d	training	deleterious	1	+2.370	-1.377	44					0	0.672	37.23	1
d	validation	deleterious	1	+3.374	-1.645	45					1	0.558	61.80	1
d	training	deleterious	1	+2.817	-1.139	45					0	0.427	24.98	1
d	training	deleterious	0.711	+0.660	-1.595	45					0	11.281	41.90	1
d	training	deleterious	1	+2.941	-0.809	60					0			0
d	training	deleterious	1	+1.991	-1.184	33								
d	validation	deleterious	1	+2.628	-1.124	45					1	1.783	45.02	
d	training	neutral	0	+0.449	-2.156	45					2	23.065	93.83	
d	training	deleterious	0.629	+1.288	-1.782	45					0	3.496	78.40	
d	training	deleterious	0.931	+2.599	-1.486	41						1.446	89.51	0
d	training	deleterious	0.967	+1.134	-1.429	149					0	8.517	52.58	1
d	training	deleterious	1	+2.520	-1.272	36					1	0.822	45.11	1
d	validation	deleterious	0.982	+2.148	-1.390	37					0	4.268	72.98	1
d	training	deleterious	1	+3.039	-0.941	36					0			1
d	training	deleterious	0.966	+2.323	-1.635	34					0	2.197	72.98	1
d	training	deleterious	0.998	+3.266	-2.061	38					1	0.545	82.10	1
d	training	neutral	0	-0.382	-2.183	39					0	27.394	92.22	1
d	training	deleterious	0.919	+1.376	-1.296	39					1	28.584	59.14	1
d	training	deleterious	0.627	+1.167	-1.968	527					1	15.184	80.98	1
d	training	deleterious	0.985	+1.507	-1.182	367					2	18.579	52.29	1
d	training	deleterious	0.997	+1.643	-1.146	32					0			0
d	training	deleterious	1	+2.883	-1.039	30					2			1
d	training	deleterious	1	+2.125	-1.328	193	0.226	-29	0.56	-0.09	1	2.232	41.91	1
d	training	deleterious	1	+2.152	-1.525	196	0.051	-29	0.56	-0.59	1	0.579	14.47	1
d	training	deleterious	1	+2.204	-1.101	196	0.043	-29	0.56	-0.93	1			1
d	training	deleterious	0.754	+2.551	-1.774	209					0	1.625	86.21	0
d	training	deleterious	1	+3.669	-0.927	210					1	0.993	40.52	0
d	training	deleterious	0.995	+1.742	-0.846	210					0	6.383	41.95	0
d	training	neutral	0.019	+1.701	-2.162	17					0	6.227	91.43	0
d	training	neutral	0.012	+1.112	-1.954	17	0.834	30	1.3	1.95	1	5.636	89.52	0
d	training	deleterious	1	+2.862	-1.331	21	0.244	-20	1.03	-0.83	1	0.394	30.48	1
d	training	deleterious	0.988	+1.749	-1.511	19	0.594	-29	0.56	2.13	1	1.826	34.29	1
d	training	deleterious	1	+3.622	-1.511	19	0.594	54	1.67	2.13	1	0.160	34.29	1
d	validation	deleterious	0.996	+1.751	-1.447	20	0.748	-113	0.91	1.98	3	1.251	40.00	1
d	training	deleterious	1	+2.941	-0.809	33		113	0.91	-1.34	3			1
d	training	deleterious	0.985	+2.010	-1.843	32					3	1.596	87.56	1
d	training	deleterious	1	+3.583	-1.096	54					0			1
d	training	deleterious	1	+2.077	-0.861	67								1
d	training	deleterious	0.946	+1.428	-1.407	119						3.692	82.65	1
d	training	neutral	0	+0.175	-1.886	36						24.018	88.89	1
d	validation	deleterious	0.999	+2.330	-1.582	36								1
d	training	deleterious	0.999	+1.571	-1.307	60								1
d	training	deleterious	0.698	+0.142	-1.998	60								1
d	training	deleterious	1	+2.800	-1.519	60								1
d	training	deleterious	1	+2.339	-1.008	60								1
d	training	deleterious	1	+2.494	-1.313	62								1
d	training	deleterious	1	+2.077	-0.861	62								1
d	training	deleterious	1	+3.458	-1.181	60								1
d	training	deleterious	1	+2.271	-1.117	60								1
d	training	deleterious	0.993	+1.346	-1.541	60								1
d	training	deleterious	1	+1.768	-1.088	61								1
d	validation	deleterious	0.546	+1.714	-1.901	36						2.125	80.04	0
d	training	deleterious	1	+1.908	-1.054	231	0.011	-6	0.4	0.04	2	1.084	60.36	1
d	training	deleterious	1	+2.446	-0.938	229	0.269	-6	1.75	-1.46	1	3.452	73.12	1
d	training	deleterious	0.989	+2.299	-1.221	230	0.620	-57	0.98	-0.39	2	6.249	76.08	1
d	training	deleterious	1	+2.741	-0.972	153		78	0.75	-0.83	0	3.128	77.69	1
d	training	deleterious	1	+3.062	-0.885	102	0.541	-79	0.82	0.20	0	0.732	46.29	0
d	validation	neutral	0.443	+1.713	-2.217	65					1	2.383	89.74	0
d	training	deleterious	0.919	+1.566	-1.454	86	0.083	-23	0.03	-0.63	0	5.190	87.95	1
d	training	deleterious	1	+2.077	-1.039	84	0.067	-23	0.75	-0.63	0	3.237	50.26	1
d	training	deleterious	1	+3.898	-1.064	82	0.060	-65	1.66	0.00	1			1
d	training	deleterious	1	+2.962	-1.212	80	0.171	-20	1.03	-0.07	1	1.126	55.13	0
d	training	deleterious	1	+3.301	-1.115	47		41	0.35	-0.72	0			1
d	training	deleterious	0.998	+1.487	-1.255	49	0.449	30	1.3	1.10	0			1
d	training	deleterious	1	+2.204	-1.115	24	0.789	55	1.07	2.45	1			0
d	training	deleterious	1	+2.737	-1.198	124					0			1
d	training	deleterious	0.999	+2.297	-1.132	69					2	1.828	41.25	0
d	training	deleterious	0.971	+2.536	-1.338	31					2	1.837	84.73	1
d	training	deleterious	1	+3.187	-0.837	149					1	1.855	49.17	1
d	training	deleterious	0.998	+2.592	-1.431	160					0	3.303	53.49	1
d	validation	deleterious	0.997	+2.056	-1.465	163						4.016	50.17	1
d	training	deleterious	1	+3.011	-1.347	163					0	1.259	48.17	1
d	training	deleterious	1	+4.194	-0.862	169					1	0.662	31.23	1
d	training	deleterious	0.979	+2.183	-1.692	168					0	2.295	68.11	1
d	training	deleterious	0.986	+1.723	-1.354	157					0	7.397	53.49	1
d	training	neutral	0.052	+1.608	-2.336	157					0	4.044	94.02	1
d	training	deleterious	0.986	+1.559	-1.439	156					0	11.909	48.17	1
d	training	deleterious	1	+3.951	-1.001	45	0.598	48	0.75	-0.21	0	0.891	48.87	0
d	training	deleterious	1	+3.546	-1.567	45	0.303	-65	1.66	0.40	1	0.783	75.42	1
d	training	deleterious	0.54	+1.240	-1.567	45	0.303	-20	1.03	0.40	1	26.402	75.42	1
d	validation	deleterious	0.615	+2.073	-1.936	47	0.481	53	1.09	0.26	0	2.334	91.24	1
d	training	deleterious	0.961	+1.664	-1.976	47	0.138	113	0.91	-0.33	1	5.844	87.01	1
d	training	deleterious	0.919	+1.396	-2.152	47	0.221	-82	0.96	-0.13	0	4.270	72.60	1
d	validation	neutral	0.197	+0.996	-2.461	47		-47	0.77	-0.27	2	3.453	87.01	1
d	training	deleterious	1	+2.889	-1.214	48		-55	1.07	-0.50	2	0.629	45.76	1
d	training	deleterious	0.923	+0.854	-1.809	47	0.034	113	0.91	-0.44	2	14.384	91.24	1
d	training	deleterious	1	+2.344	-0.979	48	0.081	-54	1.73	-0.32	0			1
d	training	deleterious	0.996	+1.639	-1.083	48		-28	0.22	-0.74	0	4.568	41.81	1
d	training	deleterious	1	+2.562	-0.896	49		51	0.46	-0.99	0	0.676	41.81	1
d	validation	deleterious	0.993	+1.965	-1.373	49	0.618	20	1.03	0.17	2	3.484	48.02	1
d	training	deleterious	0.688	+1.045	-1.998	49	0.331	47	0.77	0.53	1	12.079	77.68	1
d	training	deleterious	1	+2.113	-0.895	49	0.494	-51	0.46	0.15	0			1
d	training	deleterious	0.999	+2.631	-1.799	51	0.645	-20	1.03	0.99	1	1.470	58.47	1
d	training	deleterious	1	+2.611	-0.919	50		24	0.52	-0.58	0			1
d	training	deleterious	1	+2.260	-1.064	50		-29	0.56	-0.65	1			1
d	training	deleterious	1	+2.463	-1.086	51		-9	0.47	-0.66	0			1
d	training	deleterious	1	+2.272	-1.086	51		20	1.03	-0.66	2			1
d	training	deleterious	0.964	+1.284	-1.519	51		-4	0.07	-1.02	0	7.412	54.52	1
d	training	deleterious	1	+3.089	-1.696	51	0.017	-85	0.25	-0.86	0	1.062	75.71	1
d	training	deleterious	1	+3.308	-1.089	51	0.029	47	0.77	-0.85	1	0.812	44.92	1
d	validation	deleterious	0.793	+0.896	-1.397	53	0.417	-78	0.75	-0.82	0	24.917	58.19	1
d	training	deleterious	1	+2.420	-1.451	53	0.221	-82	0.96	-0.68	2	1.164	72.60	0
d	training	deleterious	1	+2.863	-0.883	53	0.448	113	0.91	-0.24	2	2.341	52.82	1
d	training	deleterious	0.999	+1.983	-1.779	53		84	0.93	-0.74	0	2.385	75.42	1
d	training	deleterious	1	+3.067	-0.741	53		113	0.91	-0.32	1			1
d	training	deleterious	1	+2.734	-0.895	53	0.067	29	1.19	-0.00	0			1
d	training	deleterious	1	+3.367	-0.895	53	0.067	82	0.96	-0.00	0			1
d	training	deleterious	1	+2.954	-1.086	53		-55	1.07	-0.68	2	0.863	58.19	1
d	training	deleterious	0.998	+1.911	-1.870	53	0.006	10	1.75	-0.00	0	2.638	75.42	1
d	training	deleterious	1	+1.949	-1.835	53		84	0.93	-0.66	1	2.382	68.08	1
d	training	deleterious	1	+1.998	-1.226	53	0.029	28	0.22	-0.45	1	3.550	66.95	1
d	training	deleterious	1	+2.003	-1.152	53	0.078	52	0.44	-0.34	1	2.346	72.60	1
d	training	deleterious	1	+1.864	-1.703	53	0.006	5	2.89	-0.51	0	2.076	68.08	1
d	training	deleterious	0.98	+1.972	-1.778	53	0.276	40	0.38	-0.00	0	1.325	84.46	1
d	training	deleterious	1	+2.074	-0.879	53	0.023	-24	0.52	0.38	0			1
d	training	deleterious	1	+2.628	-1.247	52	0.068	61	0.68	0.46	3	2.036	58.19	1
d	training	deleterious	0.954	+1.132	-1.247	52	0.068	4	0.3	0.46	0	14.310	58.19	1
d	validation	deleterious	1	+2.262	-1.193	52	0.144	51	0.7	0.02	0	4.338	47.18	1
d	training	deleterious	0.854	+2.426	-1.725	52	0.307	-23	1.19	0.34	0	2.576	92.37	1
d	training	deleterious	0.974	+2.148	-1.285	52	0.230	52	2.12	0.28	0	4.715	91.53	1
d	training	deleterious	0.998	+1.701	-1.199	52	0.043	-28	0.22	-0.40	2	2.849	65.25	1
d	training	deleterious	1	+2.438	-1.199	52	0.043	51	0.7	-0.40	0	1.453	65.25	1
d	validation	deleterious	1	+1.989	-1.349	51	0.242	-47	0.77	-0.13	2	1.939	48.87	1
d	training	deleterious	1	+2.799	-0.741	52	0.391	78	0.75	0.51	0			1
d	validation	deleterious	1	+2.203	-1.294	51	0.021	-29	0.56	0.45	1	2.500	81.36	1
d	training	deleterious	1	+3.972	-1.294	51	0.021	54	1.67	0.45	1	0.274	81.36	1
d	validation	deleterious	1	+2.372	-1.086	50	0.006	14	0.72	-0.67	0			1
d	training	deleterious	1	+2.463	-1.086	50	0.006	-9	0.47	-0.67	0			1
d	training	deleterious	1	+2.051	-1.086	50	0.006	40	0.38	-0.67	0			1
d	training	deleterious	1	+2.532	-1.206	50	0.048	65	1.66	-0.71	2	9.326	87.01	1
d	training	deleterious	0.791	+1.775	-1.273	45		1	0.27	-0.72	0	4.017	87.01	1
d	training	neutral	0.007	+0.391	-1.431	44		27	0.11	-0.78	0	25.565	87.01	1
d	training	neutral	0.001	+0.243	-1.685	45		27	0.11	-0.73	0	21.852	87.01	1
d	validation	deleterious	0.996	+2.221	-1.555	45	0.064	23	0.25	-0.32	0	2.200	75.71	1
d	training	neutral	0.101	+0.842	-1.486	38	0.173	52	2.12	-0.48	0	16.123	88.98	0
d	training	deleterious	0.999	+3.520	-1.303	38	0.204	-85	0.25	-0.24	0	0.780	88.98	0
d	training	deleterious	1	+3.331	-1.396	33	0.195	-82	0.12	0.07	0	0.866	53.67	0
d	training	deleterious	0.799	+1.757	-1.498	42					0	3.740	74.91	0
d	training	deleterious	0.996	+3.514	-1.759	42					1	0.383	88.13	0
d	training	neutral	0.002	-0.434	-2.354	82					0	16.894	78.20	1
d	validation	neutral	0.021	+1.100	-1.640	115	0.406	-29	0.56	0.74	1	19.448	90.91	0
d	training	deleterious	1	+2.296	-1.099	87					1	2.378	44.65	1
d	training	deleterious	1	+2.044	-1.326	100	0.321	-29	0.56	0.00	1	1.372	41.47	1
d	training	deleterious	1	+2.550	-1.348	101	0.162	65	1.66	0.00	2	1.670	52.79	1
d	validation	deleterious	0.908	+0.996	-1.481	213	0.359	-29	0.56	-0.04	1	7.298	45.03	0
d	training	deleterious	1	+2.589	-1.264	47		50	0.14	-0.91	0	1.220	55.33	1
d	training	deleterious	0.982	+1.480	-1.728	47	0.011	29	0.56	-0.60	2	5.348	51.02	1
d	training	deleterious	1	+2.312	-0.819	103					0	1.269	19.82	1
d	training	deleterious	1	+2.499	-0.711	106					1	0.870	19.82	1
d	training	deleterious	0.948	+1.420	-1.701	108					1	13.228	76.92	1
d	training	deleterious	1	+2.654	-0.898	106					1	0.658	40.24	1
d	training	deleterious	1	+4.451	-0.898	106					1	0.298	40.24	1
d	training	deleterious	1	+2.939	-0.786	166	0.195	80	0.73	-0.67	0	1.671	62.11	1
d	training	neutral	0.005	+0.056	-2.069	155	0.489	-28	0.22	1.13	2	10.977	62.11	1
d	training	deleterious	1	+3.432	-1.568	157	0.094	-65	1.66	0.05	1	0.434	42.11	1
d	training	neutral	0.079	+0.848	-1.884	174	0.385	-27	0.29	0.22	0	13.294	33.51	1
d	training	deleterious	0.999	+2.062	-1.564	142	0.696	23	0.25	-0.38	0	1.099	52.11	1
d	training	neutral	0.322	+0.367	-1.791	173	0.419	-25	0.34	-0.09	0	11.922	54.21	1
d	training	deleterious	0.794	+1.650	-2.348	180	0.525	53	1.09	0.26	0	3.716	53.33	1
